img_path,label,description
Dubai-landscape/835.jpg,Dubai-landscape,a fountain in front of a large building with palm trees
Moscow-Landscape/81.jpg,Moscow-Landscape,a city at night with skyscrapers in the distance
Moscow-Landscape/269.jpg,Moscow-Landscape,people walking down a sidewalk in front of a building
Newyork-landscape/727.jpg,Newyork-landscape,a bridge over a river with a waterfall
Kyoto-Landscape/594.jpg,Kyoto-Landscape,a tall building with a clock on the top of it
Kyoto-Landscape/25.jpg,Kyoto-Landscape,a row of wooden stairs leading down to a forest filled with trees
Rabat-landscape/720.jpg,Rabat-landscape,"a patio area with chairs, tables, and benches"
Dubai-landscape/735.jpg,Dubai-landscape,a cityscape of a city at night with skyscrapers
Roma-Landscape/425.jpg,Roma-Landscape,a path that leads to a forest filled with trees
Kyoto-Landscape/884.jpg,Kyoto-Landscape,a street scene with buildings and a street light
Moscow-Landscape/170.jpg,Moscow-Landscape,a large building with a clock on top of it
Venezia-landscape/783.jpg,Venezia-landscape,a large stone building with a clock tower on top of it
Kyoto-Landscape/537.jpg,Kyoto-Landscape,a large building with a waterfall in the middle of it
Maldives-landscape/14.jpg,Maldives-landscape,a beach filled with lots of colorful umbrellas
London-landscape/483.jpg,London-landscape,a large clock tower towering over a city
Singapore-landscape/592.jpg,Singapore-landscape,an empty beach with a view of the ocean
Rabat-landscape/526.jpg,Rabat-landscape,a large stone building with a view of the ocean
Sydney-landscape/29.jpg,Sydney-landscape,a large body of water with boats docked in it
Rabat-landscape/567.jpg,Rabat-landscape,a city street with buildings and a clock on the wall
Dubai-landscape/762.jpg,Dubai-landscape,a large body of water with mountains
Kyoto-Landscape/472.jpg,Kyoto-Landscape,a park filled with lots of plants and trees
Dubai-landscape/138.jpg,Dubai-landscape,"a garden area with trees, bushes, and shrubbery"
Paris-Landscape/20211114_141845.jpg,Paris-Landscape,an aerial view of a large building with a plane flying overhead
Moscow-Landscape/498.png,Moscow-Landscape,a large building with many signs on it
Amsterdam-Landscape/996.jpg,Amsterdam-Landscape,a herd of sheep grazing on a lush green field
Hanoi-Landscape/885.jpg,Hanoi-Landscape,a tree filled with lots of leaves next to a park
Moscow-Landscape/333.jpg,Moscow-Landscape,a large clock tower towering over a city at night
Moscow-Landscape/904.jpg,Moscow-Landscape,a large building with a clock tower on top of it
Venezia-landscape/133.png,Venezia-landscape,a large body of water with buildings
Dubai-landscape/108.jpg,Dubai-landscape,an aerial view of an airplane flying over a city
Newyork-landscape/436.jpg,Newyork-landscape,a city street filled with lots of tall buildings
Rabat-landscape/285.jpg,Rabat-landscape,a building with a clock on the front of it
Sydney-landscape/577.jpg,Sydney-landscape,a large body of water with boats on it
Roma-Landscape/843.jpg,Roma-Landscape,a large building with a clock on the top of it
Kyoto-Landscape/748.jpg,Kyoto-Landscape,a train crossing a bridge over a lush green hillside
Dubai-landscape/6.jpg,Dubai-landscape,a large body of water with a city skyline
Venezia-landscape/456.jpg,Venezia-landscape,a red and white boat floating on top of a body of water
Sydney-landscape/450.jpg,Sydney-landscape,people standing under umbrellas in the rain
Dubai-landscape/252.png,Dubai-landscape,a body of water filled with lots of boats
Moscow-Landscape/697.jpg,Moscow-Landscape,a city street filled with cars and buildings
Moscow-Landscape/389.jpg,Moscow-Landscape,a view from the water of a large body of water
Singapore-landscape/368.jpg,Singapore-landscape,a large building with a clock on the front of it
Singapore-landscape/578.jpg,Singapore-landscape,a man sitting on a bench in front of a city
Maldives-landscape/996.jpg,Maldives-landscape,a boat sitting on top of a sandy beach
Paris-Landscape/1.png,Paris-Landscape,a city street at night with tall buildings
Newyork-landscape/210.jpg,Newyork-landscape,a city with tall buildings and a clock tower
Rabat-landscape/627.jpg,Rabat-landscape,people standing in front of an airplane
Amsterdam-Landscape/120.png,Amsterdam-Landscape,a person sitting on a bench near a body of water
London-landscape/927.jpg,London-landscape,a large building with a clock tower on top of it
Venezia-landscape/557.jpg,Venezia-landscape,a large body of water with a cruise ship in the distance
Paris-Landscape/923.jpg,Paris-Landscape,a city street filled with lots of water and buildings
Sydney-landscape/134.jpg,Sydney-landscape,people walking down a street with umbrellas
Paris-Landscape/676.jpg,Paris-Landscape,a street scene with a lamp post and a street light
Venezia-landscape/793.jpg,Venezia-landscape,people walking down a river with umbrellas
Kyoto-Landscape/930.jpg,Kyoto-Landscape,a forest filled with lots of plants and flowers
Roma-Landscape/918.jpg,Roma-Landscape,a large building with a large umbrella on top of it
Venezia-landscape/80.jpg,Venezia-landscape,a river filled with lots of boats and buildings
Dubai-landscape/12.jpg,Dubai-landscape,a city with lots of tall buildings and palm trees
Amsterdam-Landscape/536.jpg,Amsterdam-Landscape,an aerial view of a flower arrangement in a flowery field
Sydney-landscape/174.jpg,Sydney-landscape,a large body of water with a bridge over it
Newyork-landscape/829.jpg,Newyork-landscape,a scenic view of a river with a bridge
Rio-De-Janeiro-Landscape/921.jpg,Rio-De-Janeiro-Landscape,a large body of water with a large building
Amsterdam-Landscape/645.jpg,Amsterdam-Landscape,a statue of a fire hydrant on a city street
Maldives-landscape/969.jpg,Maldives-landscape,a woman is sitting on a bench in front of a mountain
Dubai-landscape/175.jpg,Dubai-landscape,a swimming pool with a pool table and chairs
Maldives-landscape/125.jpg,Maldives-landscape,an aerial view of a large body of water
Sydney-landscape/829.jpg,Sydney-landscape,a person standing in the water near a body of water
Maldives-landscape/376.jpg,Maldives-landscape,a pier with a row of boats docked at it
Singapore-landscape/265.jpg,Singapore-landscape,a city with tall buildings and a river
Amsterdam-Landscape/207.jpg,Amsterdam-Landscape,a large building with a large clock in the middle of it
Hanoi-Landscape/136.jpg,Hanoi-Landscape,a wagon filled with lots of vegetables on a street
Moscow-Landscape/683.jpg,Moscow-Landscape,airplanes flying over a city
Amsterdam-Landscape/20.jpg,Amsterdam-Landscape,a river filled with lots of flowers and plants
Newyork-landscape/933.jpg,Newyork-landscape,a city street filled with lots of tall buildings
Venezia-landscape/296.jpg,Venezia-landscape,a small boat in the middle of a large body of water
Kyoto-Landscape/426.jpg,Kyoto-Landscape,a scenic view of a large building with trees
Rabat-landscape/63.jpg,Rabat-landscape,a mountain range with a mountain range
Newyork-landscape/66.jpg,Newyork-landscape,a cityscape of a city with tall buildings
Hanoi-Landscape/1030.jpg,Hanoi-Landscape,a city street filled with lots of tall buildings
Rabat-landscape/34.png,Rabat-landscape,a living room filled with furniture and a large window
Rio-De-Janeiro-Landscape/223.jpg,Rio-De-Janeiro-Landscape,a city at sunset with a large body of water
Rabat-landscape/477.jpg,Rabat-landscape,a large stone building with a bunch of green plants in front of it
Dubai-landscape/543.jpg,Dubai-landscape,a woman standing on top of a rock in front of a waterfall
Maldives-landscape/284.jpg,Maldives-landscape,a beach with palm trees and palm trees
Kyoto-Landscape/701.jpg,Kyoto-Landscape,a forest filled with lots of trees and shrubbery
Amsterdam-Landscape/755.jpg,Amsterdam-Landscape,a clock tower in the middle of a city
Hanoi-Landscape/176.jpg,Hanoi-Landscape,a large building with a statue of a monk on top of it
Rabat-landscape/68.png,Rabat-landscape,a large building with a view of the ocean
Rabat-landscape/87.jpg,Rabat-landscape,a large stone building with a clock on it
Amsterdam-Landscape/430.jpg,Amsterdam-Landscape,an old fashioned photo of a farm with a clock tower in the distance
Moscow-Landscape/960.jpg,Moscow-Landscape,a big building with a bunch of flags on top of it
Rabat-landscape/675.jpg,Rabat-landscape,a small hillside with a trail running down it
Rabat-landscape/467.jpg,Rabat-landscape,a scenic view of a city with a river and mountains
Newyork-landscape/864.png,Newyork-landscape,a city street filled with lots of tall buildings
Maldives-landscape/93.jpg,Maldives-landscape,a person walking on a beach with a surfboard
London-landscape/959.jpg,London-landscape,a large body of water with a large building
Newyork-landscape/289.jpg,Newyork-landscape,a row of stairs leading up to a building
Paris-Landscape/20211113_225730.jpg,Paris-Landscape,a crowd of people standing on top of a snow covered slope
Venezia-landscape/440.jpg,Venezia-landscape,a reflection of a building in a mirror
Moscow-Landscape/159.jpg,Moscow-Landscape,a tall building with a clock on it's side
Maldives-landscape/445.jpg,Maldives-landscape,a large pool of water with palm trees
Hanoi-Landscape/1063.jpg,Hanoi-Landscape,a bridge over a river with trees and shrubbery
Singapore-landscape/778.png,Singapore-landscape,a beach scene with a blue sky and palm trees
Roma-Landscape/825.jpg,Roma-Landscape,a large building with a fountain in front of it
Maldives-landscape/296.jpg,Maldives-landscape,a large body of water surrounded by palm trees
London-landscape/481.jpg,London-landscape,a brick building with a window on the side of it
London-landscape/174.jpg,London-landscape,a clock tower in the middle of a city
Newyork-landscape/880.jpg,Newyork-landscape,a city with tall buildings and tall buildings
Paris-Landscape/64.jpg,Paris-Landscape,a clock tower in the middle of a city
Singapore-landscape/488.jpg,Singapore-landscape,a display of colorful flowers in front of a fountain
Paris-Landscape/339.jpg,Paris-Landscape,a tall clock tower towering over a city
Singapore-landscape/126.jpg,Singapore-landscape,a row of water fountains lined up in a row
Dubai-landscape/968.png,Dubai-landscape,a woman and a man walking down the street with a surfboard
Moscow-Landscape/316.jpg,Moscow-Landscape,a very large room with a lot of doors
Newyork-landscape/442.jpg,Newyork-landscape,a lighthouse overlooking a body of water
Maldives-landscape/673.jpg,Maldives-landscape,a mountain range with mountains in the distance
Newyork-landscape/412.jpg,Newyork-landscape,a tree covered in snow in front of a building
Singapore-landscape/136.jpg,Singapore-landscape,a mountain range with a bunch of trees
Moscow-Landscape/229.jpg,Moscow-Landscape,a large building with a large clock on the side of it
Newyork-landscape/975.jpg,Newyork-landscape,a park bench in front of a tall building
Maldives-landscape/6.jpg,Maldives-landscape,a wooden bench sitting on top of a sandy beach
Sydney-landscape/805.jpg,Sydney-landscape,a photo taken from the beach with a picture of a boat
Venezia-landscape/588.jpg,Venezia-landscape,a river filled with lots of small boats in the middle of a city
London-landscape/990.jpg,London-landscape,a large building with a clock on top of it
Moscow-Landscape/454.jpg,Moscow-Landscape,a city at night with a large clock tower
Maldives-landscape/21.jpg,Maldives-landscape,a number of small boats in a body of water
Dubai-landscape/842.jpg,Dubai-landscape,a table topped with plates of food and drinks
Maldives-landscape/678.jpg,Maldives-landscape,a palm tree on a beach near the ocean
Maldives-landscape/765.jpg,Maldives-landscape,a sailboat in the middle of the ocean
Maldives-landscape/710.jpg,Maldives-landscape,a large body of water with trees and palm trees
Paris-Landscape/931.jpg,Paris-Landscape,a large building with a large clock on the side of it
Rabat-landscape/577.jpg,Rabat-landscape,a person walking down a street with a skateboard
Maldives-landscape/987.jpg,Maldives-landscape,a small boat floating on top of a body of water
Venezia-landscape/794.jpg,Venezia-landscape,boats are docked at a dock in a city
Sydney-landscape/485.jpg,Sydney-landscape,a man standing in front of a fire hydrant
Venezia-landscape/866.png,Venezia-landscape,a large building with a clock on top of it
Rio-De-Janeiro-Landscape/101.jpg,Rio-De-Janeiro-Landscape,a lighthouse on a hillside overlooking the ocean
Dubai-landscape/663.png,Dubai-landscape,a bridge over a river with a train on it
London-landscape/778.jpg,London-landscape,a city street filled with lots of traffic
Rabat-landscape/207.jpg,Rabat-landscape,a man sitting on a rock looking at the water
Kyoto-Landscape/330.jpg,Kyoto-Landscape,a table topped with a bunch of food
Kyoto-Landscape/264.jpg,Kyoto-Landscape,a large stone building with a lake and trees
Maldives-landscape/321.jpg,Maldives-landscape,a bird sitting on top of a beach next to a body of water
Maldives-landscape/804.jpg,Maldives-landscape,a beach with palm trees and palm trees
Maldives-landscape/677.jpg,Maldives-landscape,a sandy beach with palm trees and palm trees
Kyoto-Landscape/122.jpg,Kyoto-Landscape,a row of wooden stairs leading to a forest
Kyoto-Landscape/100.jpg,Kyoto-Landscape,a red and white flower arrangement in the middle of a walkway
London-landscape/718.jpg,London-landscape,a rocky shoreline overlooking a body of water
Roma-Landscape/478.png,Roma-Landscape,a river with mountains and a mountain range
Rio-De-Janeiro-Landscape/734.jpg,Rio-De-Janeiro-Landscape,a city with lots of buildings and trees
